gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Ccdc187_Aire-stage,0.9406000000000001,0.05939999999999995,2.770443780809739,2.5458088e-05,5.758825e-06,0.0,0.25,1.8223417,1.9345706,1.410564,-3.3800273,6.1420627,0.17215696714496764,0.036736975802177926,0.08790841694784046,0.034352211528241035,0.12076182327597323,0.033089584855791436,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccdc187,1.8223417,0.7602372235059736
Cck_Aire-stage,0.9826,0.01739999999999997,4.050929711914623,8.468867e-05,6.797779e-06,0.0,0.25,3.565794,3.672495,1.6925697,-3.3539324,9.814813,1.4362283810309429,0.002418297798308772,0.08335290356175565,0.0019514050008329542,0.952677934945053,0.0019176933005690905,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cck,3.565794,2.0887402486801134
Ccl1_Aire-stage,0.9861,0.013899999999999968,4.26251547380471,4.833998e-05,5.6201366e-06,0.0,0.25,3.0160468,3.0996542,1.327736,-2.766818,7.486565,1.1585690629890846,0.008125995911063557,0.08255995825706589,0.0025815814502387884,0.8018894552959084,0.008315424863740865,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl1,3.0160468,1.0788273513317108
Ccl2_Aire-stage,0.9587000000000001,0.04129999999999995,3.145374236606735,8.1955994e-05,2.911372e-05,0.0,0.25,2.4005945,2.6319773,2.229724,-6.759903,8.876024,1.3682557885830393,0.33139297798770245,0.0943971945153518,0.03261258303969698,0.9601876253332875,0.25888408415864483,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl2,2.4005945,4.196539416313165
Ccl20_Aire-stage,0.9576,0.04240000000000005,3.133578229833744,0.00017634121,4.4274773e-05,0.0,0.25,2.4382448,2.563862,2.0814261,-6.7965817,9.329195,3.9520967776767497,0.3727559650063824,0.26459097318735036,0.06416601432681349,2.798392786100116,0.39193773185526415,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl20,2.4382448,7.6621380567550315
Ccl22_Aire-stage,0.9318,0.06819999999999998,2.6146777755486843,8.502647e-05,3.295383e-05,0.0,0.25,1.5004838,1.5057254,2.2029092,-7.5058384,9.697381,2.0077370756839485,0.27048767589141104,0.161096503516007,0.04224862585616229,1.454208752559404,0.19929446225761016,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl22,1.5004838,5.6573562192916835
Ccl8_Aire-stage,0.9850000000000001,0.014999999999999958,4.188964404937435,8.904954e-05,6.234781e-06,0.0,0.25,4.071302,4.264493,2.1286612,-4.940679,9.972586,1.940924073743909,0.06156201310053263,0.09895721107152292,0.01910726374593767,1.353942124908629,0.04378172961939885,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl8,4.071302,2.686004483699797
Ccl9_Aire-stage,0.9339999999999999,0.066,2.652244178631606,6.6033535e-05,2.6618323e-05,0.0,0.25,1.5409118,1.615794,2.1799471,-7.4718866,9.931759,0.7911890199349072,0.1799172029595029,0.19802070664132299,0.05791016614938366,0.5786276660199279,0.1732262989422397,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccl9,1.5409118,4.419213294982871
Ccn3_Aire-stage,0.9628,0.03720000000000001,3.253594413360268,6.203228e-05,1.0150376e-05,0.0,0.25,2.53377,2.61004,1.6590462,-4.259326,8.105689,0.2805097278642319,0.0064843914519046985,0.05383738365236912,0.005567372619138999,0.20064978102819153,0.006033265091850749,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ccn3,2.53377,1.529946578741073
Cd14_Aire-stage,0.9750000000000001,0.024999999999999967,3.663849149782325,5.768511e-05,8.87872e-06,0.0,0.25,2.7244267,2.8276439,1.4818869,-4.1769505,8.522511,0.3738130394180406,0.023420474862393306,0.10442754588173472,0.013992593705819005,0.23403171475597545,0.019491949744700705,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cd14,2.7244267,1.5641025567054734
Cd300a_Aire-stage,0.9277,0.07230000000000003,2.5518850986707893,2.1699161e-05,5.4404654e-06,0.0,0.25,1.6793278,1.7822609,1.3869781,-3.4760365,6.157408,0.17766865364608114,0.04773758694296838,0.08686813623668038,0.043964527068860615,0.1257084439294817,0.04185530312611359,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cd300a,1.6793278,0.6113147473335263
Cd34_Aire-stage,0.967,0.03300000000000003,3.418100016595889,2.6083082e-05,4.0323794e-06,0.0,0.25,2.4356618,2.5621324,1.3676951,-2.8648787,6.6746235,0.17435073729483802,0.035455472171250974,0.0696288390372357,0.033504067170418025,0.13745814860081024,0.03251789701661123,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cd34,2.4356618,0.7645325422286958
Cd3d_Aire-stage,0.9539,0.046099999999999974,3.069121106439033,2.9817598e-05,7.965093e-06,0.0,0.25,1.8872135,1.9247451,1.2004418,-3.237165,6.0070143,0.26916624241639514,0.0845452446462879,0.12798638861156986,0.06561364734453681,0.18193541978603078,0.06568898992787117,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cd3d,1.8872135,0.7905268496274944
Cdc42ep5_Aire-stage,0.9268000000000001,0.07319999999999999,2.5390766717365207,3.0596762e-05,1.1139891e-05,0.0,0.25,1.4519589,1.4886572,2.102863,-6.9434304,8.072514,0.17354195826307003,0.027453034991617345,0.07624607800517103,0.018397637455531513,0.11592105419259782,0.019528416235294856,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cdc42ep5,1.4519589,1.2491494202613829
Cdhr2_Aire-stage,0.9643,0.035699999999999954,3.2979822227112523,3.081491e-05,6.7066617e-06,0.0,0.25,2.2070575,2.2984946,1.3626692,-3.7328439,6.615222,0.15474969685917916,0.008058928862319811,0.07126683084030397,0.006551458500648444,0.10056333915626073,0.00653971260164839,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cdhr2,2.2070575,0.820639433264732
Cdr2_Aire-stage,0.9416,0.05839999999999995,2.783364364256707,1.9430528e-05,5.927226e-06,0.0,0.25,1.7244768,1.7572482,1.2908334,-4.463877,6.4178944,0.20853648037455486,0.0633091020291318,0.13155105931507866,0.05463676347959209,0.1427575938958685,0.04894557113027879,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cdr2,1.7244768,0.5846012026071542
Ceacam1_Aire-stage,0.9682999999999999,0.031700000000000006,3.4193492444076674,3.999786e-05,5.98098e-06,0.0,0.25,2.5520372,2.6433828,1.4251896,-3.008926,7.5830154,0.18620622833938846,0.022907665748289015,0.06502180551166711,0.019618265433843006,0.12067923833136447,0.018313079098336942,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ceacam1,2.5520372,1.1420742797851546
Ceacam15_Aire-stage,0.9471,0.0529,2.89082209821934,3.8070248e-05,1.0655889e-05,0.0,0.25,1.9729967,2.060439,1.7521667,-5.563156,8.140179,0.6224190661703568,0.08190201842590239,0.100738916947889,0.02869919767197345,0.42700822589754317,0.07567457128076586,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ceacam15,1.9729967,1.1551834523677824
Cela3b_Aire-stage,0.9783,0.021699999999999997,3.828522870125675,2.3201155e-05,1.3896642e-06,0.0,0.25,3.718909,3.92304,2.238727,-4.8097906,11.168224,0.34443348619255526,0.008452563214923589,0.0811768071439451,0.0071083765051822385,0.23546422210542367,0.008050949926545101,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cela3b,3.718909,0.7854548442363729
Celf3_Aire-stage,0.9552,0.04479999999999995,3.0637055628715153,3.1754476e-05,7.971464e-06,0.0,0.25,2.241158,2.3390915,1.5918453,-4.6606197,7.1323605,0.20639989564266453,0.018416980761447883,0.10086229412402167,0.014710987936083872,0.1436094243410193,0.017270189445422635,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Celf3,2.241158,0.9527757239341732
Celsr2_Aire-stage,0.9485,0.05149999999999999,2.9806034782755466,4.2647e-05,1.1054927e-05,0.0,0.25,1.8485811,1.923202,1.353313,-4.4073687,6.7384653,0.22032577966095263,0.03559141369493744,0.10656471166782996,0.029038147768090054,0.15789963904563417,0.027413770397312104,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Celsr2,1.8485811,1.1757452797889703
Cenpe_Aire-stage,0.9510000000000001,0.04899999999999999,2.9934454258109073,7.267347e-05,1.7478094e-05,0.0,0.25,1.9099431,2.0243304,1.3047106,-3.7536674,6.3608403,0.2062579247319813,0.05146834535284561,0.06461874757833552,0.036439558052760404,0.14173240467625034,0.040267274427272605,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cenpe,1.9099431,1.8813277411460865
Cenpm_Aire-stage,0.9584,0.04159999999999997,3.1884526678828076,3.553968e-05,7.855373e-06,0.0,0.25,2.1965222,2.1695762,1.5745335,-3.5808773,7.710568,0.12060080230027738,0.02465863872042221,0.05965208992123702,0.021599589106649966,0.076166788745164,0.017382194340294015,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cenpm,2.1965222,0.9449692320823662
Cep89_Aire-stage,0.9421999999999999,0.05780000000000002,2.79776628421685,3.569173e-05,1.0238436e-05,0.0,0.25,1.647017,1.671736,1.1228135,-3.3926258,5.749818,0.3516866889875432,0.11137764024588988,0.1762749951360916,0.09760482187468697,0.2413559573464067,0.09160288825314525,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cep89,1.647017,1.0013175928592672
Ces1h_Aire-stage,0.981,0.019000000000000017,3.9508793875923507,2.3844266e-05,1.7664607e-06,0.0,0.25,3.45227,3.5492725,1.681267,-3.222519,9.192329,0.340177070458343,0.006168399514102309,0.07211037628198705,0.004059902257467632,0.2576123455170107,0.004708357850490345,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ces1h,3.45227,0.8130466192960716
Ces2f_Aire-stage,0.9389000000000001,0.06109999999999999,2.7483008531999156,2.3951763e-05,6.3999314e-06,0.0,0.25,1.7799786,1.8423979,1.5589554,-4.5763535,7.291143,0.18196482317213153,0.05304288276326065,0.10726362303372478,0.04744636058967914,0.13715127783829054,0.04580160014104612,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ces2f,1.7799786,0.8002670216560357
Cfap46_Aire-stage,0.9556,0.044399999999999995,3.1056484153284836,2.4287392e-05,4.7699214e-06,0.0,0.25,2.1459343,2.325909,1.7665033,-4.8441753,8.34665,0.17903771419473763,0.006006923288371237,0.07863208025443197,0.005556797253081357,0.13311185095934705,0.005354552820629254,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cfap46,2.1459343,0.6413250964879988
Cfap53_Aire-stage,0.9583999999999999,0.041600000000000026,3.137268657522294,7.712328e-05,1.0435351e-05,0.0,0.25,2.4099278,2.4148817,1.5426956,-2.7857466,7.4248347,0.814689757244271,0.10261166163689438,0.16450094852256764,0.07813126590438901,0.6708300350097002,0.0869051642787944,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cfap53,2.4099278,3.1108407402038476
Cga_Aire-stage,0.9564,0.04359999999999997,3.1360912731555155,7.082305e-05,9.304719e-06,0.0,0.25,2.6399808,2.7901351,2.0979075,-4.947658,10.006203,1.2371954295438354,0.09645049182758761,0.11386018615620946,0.0724669075645321,0.8990668048902601,0.0776327259141038,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cga,2.6399808,2.178829758167265
Chi3l1_Aire-stage,0.9432,0.05680000000000002,2.8165142544985926,5.682824e-05,1.7603543e-05,0.0,0.25,1.8030782,1.8515708,1.5264598,-4.082213,6.9879575,0.4764444499106612,0.1312466379949906,0.165560404022483,0.07203870137888915,0.3177288815026451,0.1037938386351994,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Chi3l1,1.8030782,2.22912863731384
Chil4_Aire-stage,0.9526,0.0474,3.000581538935845,5.3540192e-05,1.7540266e-05,0.0,0.25,2.0585287,2.2960408,2.7127872,-8.70189,9.710123,1.449191361389663,0.39927690646161795,0.0790528119198233,0.03623216551040087,0.9688971467926436,0.21629656087398344,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Chil4,2.0585287,3.206894562244412
Chit1_Aire-stage,0.9698,0.03019999999999995,3.501929309396848,2.2474494e-05,3.029568e-06,0.0,0.25,2.6173992,2.7574735,1.4282211,-3.171297,6.814496,0.3408161332411535,0.013433868275086268,0.09852839306844943,0.011769305657613178,0.21606281730445742,0.010717296848523548,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Chit1,2.6173992,0.6103365319967264
Cidec_Aire-stage,0.9628,0.03720000000000001,3.2556190869742423,2.2433363e-05,4.056932e-06,0.0,0.25,2.540316,2.5998802,1.7965772,-6.513621,9.209088,0.1338945477650282,0.019599691245458146,0.05862497977205039,0.017034876557405303,0.09490862183774934,0.018655945612014238,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cidec,2.540316,0.6784396082162845
Cilp_Aire-stage,0.988,0.01200000000000001,4.422152039534157,5.4185657e-05,3.446384e-06,0.0,0.25,3.9305937,4.0297613,1.8212965,-4.4188232,10.127237,0.8568366208250424,0.003835742952922163,0.13767328852178745,0.0028851905957845906,0.6300041936162097,0.002936254194821521,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cilp,3.9305937,1.3112896573543544
Ckap2_Aire-stage,0.9594,0.040600000000000025,3.199171187004099,5.4972807e-05,1.0013993e-05,0.0,0.25,2.2627575,2.3751724,1.6139598,-4.403384,8.243243,0.2004938186001065,0.03805639692740613,0.07890217361725332,0.03317569244035906,0.14561477399859757,0.02999871315959839,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ckap2,2.2627575,1.4969544279575326
Ckb_Aire-stage,0.9715,0.02849999999999997,3.5688779099983883,7.395686e-05,1.428469e-05,0.0,0.25,2.7642293,2.8988278,1.8086562,-4.922818,8.157772,1.0826466805971182,0.1375798593960859,0.16219130648004226,0.06877406664895619,0.7190582681888806,0.12934002029784014,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ckb,2.7642293,2.2194201588630658
Ckm_Aire-stage,0.9406000000000001,0.05939999999999995,2.7754049764682716,2.2278251e-05,6.566872e-06,0.0,0.25,1.6964049,1.7658072,1.7073001,-5.4377346,7.7566123,0.3310169446058761,0.08458496956678811,0.08245575586968838,0.05365448502428159,0.22675515950495412,0.06615406792885381,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Ckm,1.6964049,0.6421578454971308
Clca1_Aire-stage,0.9629,0.03710000000000002,3.2749610240448996,2.3170025e-05,4.88381e-06,0.0,0.25,2.4945948,2.5526168,1.7609546,-4.42608,9.018078,0.2905634182411706,0.02638330787297928,0.059848825190713974,0.013425100335227567,0.1850380210190367,0.01691895107306602,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Clca1,2.4945948,0.7923361164331418
Clec12a_Aire-stage,0.9901,0.009899999999999964,4.732953309965767,2.5497415e-05,2.6389189e-06,0.0,0.25,3.2160378,3.2715,1.2329986,-2.0121627,7.581517,0.27013108292331084,0.01714347595284815,0.08367659917496117,0.01328477484161178,0.18706611454318478,0.01490706369907838,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Clec12a,3.2160378,0.6763818985223764
Clec4f_Aire-stage,0.9783999999999999,0.021600000000000008,3.8139108239255446,2.2765053e-05,2.1786977e-06,0.0,0.25,3.4012325,3.4798472,2.1126008,-4.616396,11.255541,0.3154338939957641,9.002520705797624e-05,0.06820017201141293,9.002520705797624e-05,0.21411811495942634,3.461442904413113e-05,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Clec4f,3.4012325,0.6015940904617307
Clps_Aire-stage,0.9894000000000001,0.010599999999999998,4.562553016614618,4.2913365e-05,2.7102012e-06,0.0,0.25,4.0670114,4.1406074,1.8275337,-2.947688,9.867989,0.7354857259676718,0.00912246458482959,0.10062662822282933,0.005607097539639166,0.5200427837957344,0.007738790329719619,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Clps,4.0670114,1.0998185288906093
Cma1_Aire-stage,0.9814,0.01859999999999995,3.971630627810465,2.0757732e-05,1.5063374e-06,0.0,0.25,3.7589655,3.8756685,2.0783725,-4.6936855,11.234767,0.368501671353999,0.0,0.05350259958809059,0.0,0.25009765117855054,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cma1,3.7589655,0.596937490701675
Cmpk2_Aire-stage,0.9331,0.06690000000000002,2.6419471614929115,3.0160389e-05,8.092456e-06,0.0,0.25,1.8129063,1.7725799,1.5222826,-3.3685465,7.6669674,0.22047341585013192,0.029805034858713827,0.09272027208056821,0.025435332059572106,0.14196296720653456,0.02057564109401542,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cmpk2,1.8129063,0.9903202980756749
Col18a1_Aire-stage,0.9683999999999999,0.03160000000000002,3.439604373785144,4.0493982e-05,9.366286e-06,0.0,0.25,2.174387,2.2507365,1.1525223,-2.8887577,5.891867,0.29548155787217645,0.05582824190346112,0.17076572969416465,0.04473760555561265,0.21355897949620478,0.044029443826697795,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col18a1,2.174387,0.9307342058420176
Col1a1_Aire-stage,0.9914000000000001,0.008599999999999997,4.803377170212608,3.1324307e-05,1.1991699e-06,0.0,0.25,4.4750934,4.7446404,1.7451291,-3.0920696,10.128004,0.584312708265565,0.0070686515846820714,0.08339183419347096,0.006871834408380182,0.38242909000656233,0.006560610797984992,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col1a1,4.4750934,0.8018352520465849
Col22a1_Aire-stage,0.9687,0.031299999999999994,3.4379197549671616,2.2155797e-05,4.7188914e-06,0.0,0.25,2.1059728,2.108746,1.1578387,-2.3816175,6.206693,0.20925364652671438,0.04748066323158252,0.12233699226394135,0.04234664988554748,0.15175877174456182,0.03764089330076244,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col22a1,2.1059728,0.6079619145393359
Col5a1_Aire-stage,0.9373,0.06270000000000003,2.70877271394093,3.7705413e-05,1.1661797e-05,0.0,0.25,1.8334169,1.8756807,1.6089704,-3.754311,7.232147,0.4228028815252789,0.13015652926176868,0.2195636786502952,0.10201244216813002,0.3040874201357081,0.09572500611003452,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col5a1,1.8334169,0.9984279733896255
Col5a3_Aire-stage,0.9805999999999999,0.01940000000000003,3.926302341760981,5.0966417e-05,6.068394e-06,0.0,0.25,3.141478,3.2708507,1.6760252,-4.4954095,9.005603,0.566614571929138,0.03564429052522568,0.1529317235162028,0.02801872093600981,0.4251063634615649,0.03380889699179625,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col5a3,3.141478,1.2451203298568725
Col6a1_Aire-stage,0.9494,0.050600000000000034,2.9637967008769834,5.1302974e-05,1.4275505e-05,0.0,0.25,2.0040033,2.0271924,1.5286243,-3.920443,8.529939,0.22269294606974452,0.049472062344051666,0.09607111483674452,0.028606595921185043,0.15231070728881663,0.029399133266341484,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col6a1,2.0040033,1.4471468424797052
Col6a2_Aire-stage,0.9356,0.06440000000000001,2.6761510548862666,3.2670003e-05,1.1311849e-05,0.0,0.25,1.5824788,1.6665039,1.5223765,-3.9838552,7.248016,0.1556028296952399,0.031505976735425184,0.07234095795888812,0.02156528646474659,0.10527252773619276,0.02053299624146745,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col6a2,1.5824788,0.9451044774055468
Col6a4_Aire-stage,0.9458,0.05419999999999997,2.862952783145925,2.1021595e-05,5.503325e-06,0.0,0.25,1.7834365,1.8434975,1.4690909,-5.4179454,7.089205,0.16877828220814903,0.0396353183077506,0.10847788105801086,0.03483844763163321,0.12155504903155971,0.02892687781026812,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Col6a4,1.7834365,0.6283036464452729
Cpne2_Aire-stage,0.9379,0.062100000000000044,2.7197239030348994,0.00010752822,0.00028957322,0.0,0.25,-1.4991529,-1.494534,0.9240925,-4.793424,1.8715415,1.4612490592974483,3.5659696333939896,0.5294176122759077,0.8039432886573219,1.0009198666076458,2.889570108277258,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cpne2,1.4991529,5.76807850837707
Crabp1_Aire-stage,0.9941,0.005900000000000016,5.144572413639038,8.663387e-05,2.2021788e-06,0.0,0.25,5.1650805,5.31439,1.8816822,-3.8833199,12.296865,2.2647397714849333,0.0019514050008329542,0.14022159857889627,0.0019514050008329542,1.5254400756480708,0.0013242368489833273,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crabp1,5.1650805,2.0441940474510174
Crabp2_Aire-stage,0.9833000000000001,0.016699999999999993,4.093032816939369,7.9724545e-05,9.1080165e-06,0.0,0.25,3.542145,3.691402,1.8356631,-4.3813963,9.249637,0.5465539660387383,0.0373354261534109,0.08536969428510907,0.01451597818598092,0.34598482464636077,0.021640914235696203,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crabp2,3.542145,2.4871331715583755
Crispld2_Aire-stage,0.9896,0.01040000000000002,4.567469353652449,2.5177742e-05,1.8612793e-06,0.0,0.25,3.8150854,3.8913221,1.6745172,-2.5930471,9.454762,0.22832883290711403,0.011314795652393949,0.06469510778507072,0.009863816973408684,0.16459073113855593,0.00934205260098011,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crispld2,3.8150854,0.7207403242588039
Crmp1_Aire-stage,0.9801,0.019899999999999973,3.9533227043573076,2.1320851e-05,3.2427047e-06,0.0,0.25,2.6614366,2.7158132,1.2619525,-3.1974773,7.643534,0.15673564328849948,0.022028564409824557,0.061464059037431296,0.018615605363948698,0.1036529710720186,0.017612643146509024,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crmp1,2.6614366,0.5563350176811214
Cryaa_Aire-stage,0.9904,0.009600000000000053,4.658529111432113,3.8262366e-05,2.563125e-06,0.0,0.25,4.124134,4.179966,1.8506284,-4.59774,10.024624,0.6740804502472822,0.0012206279783115008,0.07504198842946748,0.0011306027712535247,0.44964975792461837,0.0009377753134536929,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cryaa,4.124134,0.8402916234731665
Cryba2_Aire-stage,0.9855,0.014500000000000013,4.234085211388553,7.144901e-05,6.1653163e-06,0.0,0.25,3.5690918,3.5584478,1.6637273,-2.7959232,9.725429,0.4652235184788323,0.023175933943264015,0.07757562686790759,0.01780099453049756,0.32122511743039384,0.016529538009325197,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cryba2,3.5690918,2.6035922789573642
Cryba4_Aire-stage,0.9630000000000001,0.03699999999999998,3.3018941583977557,3.6003854e-05,7.2566218e-06,0.0,0.25,2.1855726,2.2832706,1.269072,-3.9328957,7.2106805,0.47955846465723473,0.03873429711963936,0.14996868602048474,0.028908397640531915,0.31805388389112677,0.034130677728168135,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Cryba4,2.1855726,0.8144867128133773
Crybb1_Aire-stage,0.9476,0.0524,2.912774178094099,3.5959885e-05,1.1287525e-05,0.0,0.25,1.8210309,1.9565165,1.6227007,-5.3540854,7.885542,0.42184680525261664,0.06634365524952697,0.15422326174971496,0.035449280775122674,0.280440108199309,0.06085091765636248,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crybb1,1.8210309,0.987617373466491
Crybb2_Aire-stage,0.9863999999999999,0.013600000000000001,4.289317135187371,2.228835e-05,8.964343e-07,0.0,0.25,4.401895,4.5704927,2.098897,-3.730401,11.382935,0.32299888079275996,0.0003936343526037782,0.08749877373352215,0.0003936343526037782,0.2240255641510067,0.00028819669574084406,1.0,WT vs Aire_KO,WT,Aire_KO,Aire-stage,Crybb2,4.401895,0.6760932147502893
