gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Il13_Gut/Liver,0.9301,0.06989999999999996,2.5899397927857155,0.00014894185,7.1012226e-05,0.0,0.25,1.2586546,1.3971431,2.2748501,-7.6077123,8.675154,1.3691889684633738,0.7498332436793975,0.27733428463733806,0.13941904249596557,1.3153713228163415,0.5161194973541237,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Il13,1.2586546,6.123114497661589
Il18_Gut/Liver,0.9422999999999999,0.05770000000000003,2.7963824976854434,1.10576875e-05,5.0444556e-05,0.0,0.25,-2.055149,-2.0308642,1.7559972,-8.021021,4.6109295,0.019645325148529062,0.658418504572351,0.016243964604311375,0.2519956966110812,0.016828231598946114,0.46314557229157066,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Il18,2.055149,1.9590101665258404
Il20rb_Gut/Liver,0.9305,0.0695,2.595385403883596,0.0001456815,4.759696e-05,0.0,0.25,1.7234287,1.6882005,1.5603902,-3.9311085,6.520198,1.1938326781900088,0.4234642280796128,0.45735510563064247,0.24358257127487892,1.2570562137468233,0.3240541767479518,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Il20rb,1.7234287,4.496475830078124
Il27_Gut/Liver,0.9359999999999999,0.064,2.6830433841217296,4.272718e-05,1.2174485e-05,0.0,0.25,1.7536774,1.7920969,1.9082958,-5.339474,8.340761,0.4001826324197226,0.08391608391608392,0.14607003751368625,0.037073695535234,0.36634877194561866,0.08387754293510305,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Il27,1.7536774,1.8607582134008398
Kcnb2_Gut/Liver,0.9288000000000001,0.07119999999999999,2.569169797511551,5.640741e-06,1.7542388e-05,0.0,0.25,-1.4395659,-1.3753562,2.3581896,-11.773259,6.0247793,0.03870281621883581,0.18561592253899944,0.028498734586182746,0.09439483593329749,0.04072531773879589,0.14647394780797984,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Kcnb2,1.4395659,1.054114859104156
Kcnc1_Gut/Liver,0.9312,0.06880000000000003,2.6074981672867326,5.2961054e-06,1.9712017e-05,0.0,0.25,-1.7604631,-1.7424917,2.001731,-8.546095,5.115539,0.029436576741514543,0.20222700376546532,0.02556629511963096,0.10644432490586338,0.03224748756774756,0.15448268011733873,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Kcnc1,1.7604631,0.899038324952125
Kif4_Gut/Liver,0.9361,0.06389999999999996,2.6946000888377393,7.614345e-05,2.4611889e-05,0.0,0.25,1.9836242,1.9106693,1.9622757,-4.5456796,8.733053,0.24071356774899938,0.1350726196880043,0.09124216969109544,0.06231307154384079,0.20143717434854405,0.10688663301305643,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Kif4,1.9836242,3.2623799645900693
Krt15_Gut/Liver,0.9319999999999999,0.068,2.617979877829601,7.103492e-05,3.2739666e-05,0.0,0.25,1.151796,1.1742721,2.56033,-7.881971,9.699535,1.1635098630481213,0.12933835395373855,0.09349927306014755,0.027057557826788595,1.2428644552292505,0.15106578510073065,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Krt15,1.151796,4.075998016595839
Krt5_Gut/Liver,0.9338,0.06619999999999998,2.6531823050468937,0.00023343638,0.00054927834,0.0,0.25,-1.3606305,-1.3805232,2.5466156,-9.213161,6.860996,1.7306620537397015,7.862990855298547,0.3066205373970169,0.5458741258741263,1.9677846352943995,5.914170373666385,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Krt5,1.3606305,27.08220435142509
Krt81_Gut/Liver,0.9392,0.060799999999999965,2.739820167902324,2.3834455e-05,7.5928306e-06,0.0,0.25,1.8999388,1.9680691,2.2557054,-6.6402884,8.784311,0.2110324340818121,0.058676707907477144,0.07857456966955646,0.031619150080688545,0.1915744597558797,0.03296490154116955,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Krt81,1.8999388,1.1899951589107514
Krt84_Gut/Liver,0.9515,0.04849999999999999,2.991299776751879,3.312195e-05,6.8435256e-06,0.0,0.25,2.2930179,2.3109055,2.2409978,-4.76569,9.156611,0.33107398632276136,0.049800968262506726,0.06963365821262543,0.01682625067240452,0.2662181914059064,0.09319339270791593,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Krt84,2.2930179,2.463127838373182
Lrp1_Gut/Liver,0.9412,0.05879999999999996,2.780122843582058,3.2890144e-05,1.1817376e-05,0.0,0.25,1.7885451,1.8335791,1.9858913,-4.938592,7.8930497,0.16764713801087722,0.05846153846153847,0.11472636548022902,0.053684776761699846,0.2193685587914576,0.04840373839875324,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Lrp1,1.7885451,1.3068880611658096
Lrrn1_Gut/Liver,0.9429000000000001,0.057099999999999984,2.809145170782808,2.7236536e-05,7.463401e-06,0.0,0.25,1.8707682,1.8965805,1.5999615,-4.483051,7.5228753,0.1753877012546444,0.011834319526627219,0.08188842819449679,0.008875739644970414,0.1667964684271648,0.004280867594751896,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Lrrn1,1.8707682,0.8781041210889815
Lta_Gut/Liver,0.9381999999999999,0.06180000000000002,2.720106557784151,2.2074757e-05,6.1903056e-06,0.0,0.25,1.9106876,1.9650877,1.9393003,-5.075005,9.43426,0.20037289322061277,0.028445400753093066,0.06265593308563533,0.016611081226465842,0.15506105577145285,0.01778117120077172,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Lta,1.9106876,1.1306249976158136
Ly6i_Gut/Liver,0.9391,0.060899999999999954,2.7379504871420175,0.00015164059,4.914101e-05,0.0,0.25,1.879904,1.8548775,2.0402422,-6.7475667,9.601163,2.1244435769030554,0.7525981710597096,0.3166810259723944,0.16330285099515868,1.8778123735638745,0.4615502139045263,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ly6i,1.879904,6.674812476634971
Lypd8_Gut/Liver,0.9518,0.04820000000000002,2.9846815350401945,0.001094217,0.00044486293,0.0,0.25,1.6882851,1.7465656,3.251628,-8.409569,10.425589,22.176540932995874,6.610919849381388,0.5679172724498763,0.24789671866594937,18.03927253703933,5.459269177005758,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Lypd8,1.6882851,72.92489707946774
Ms4a10_Gut/Liver,0.9395,0.0605,2.7459813321426028,0.00012837203,4.3072963e-05,0.0,0.25,1.5059192,1.5194952,2.6022856,-8.531303,9.137967,1.4002566725898797,0.32487358795051097,0.21678513093891935,0.06366863905325444,1.27447493092702,0.3161215924989306,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ms4a10,1.5059192,9.4795728778839
Ms4a18_Gut/Liver,0.9521,0.0479,2.9911415197946503,3.8307357e-05,1.0022839e-05,0.0,0.25,2.250927,2.2825115,3.289125,-8.899044,11.706516,0.36126667025649306,0.09414739107046799,0.12698113546210044,0.04138784292630447,0.29224462706807647,0.07048341996967708,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ms4a18,2.250927,3.4585608673095685
Msln_Gut/Liver,0.948,0.05199999999999999,2.991885546681801,0.00026863097,0.0011149513,0.0,0.25,-1.9993386,-1.9827447,1.4048669,-6.696437,2.988431,2.334984653492004,17.064142011834328,0.5416509611760256,0.8594728348574525,2.357671238890459,11.899191282553469,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Msln,1.9993386,33.69161840438841
Mtmr7_Gut/Liver,0.9360999999999999,0.06390000000000001,2.6858981108673214,4.630592e-05,1.5515527e-05,0.0,0.25,1.673553,1.6958041,1.2740297,-4.0445466,5.963767,0.4357465941521729,0.11100591715976332,0.259683556800029,0.08120494889725662,0.44300539095991276,0.07447429388452492,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Mtmr7,1.673553,1.2369849938154216
Muc17_Gut/Liver,0.9394,0.06059999999999999,2.7515588286250203,6.387205e-05,2.0880125e-05,0.0,0.25,2.095681,2.0376585,2.195259,-5.104779,9.024928,0.6714321612550035,0.07639591178052717,0.18661712706190672,0.02773534158149543,0.6328852119940243,0.06342882457776305,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Muc17,2.095681,2.755377053022383
Muc20_Gut/Liver,0.9311,0.06889999999999996,2.603711417960651,5.697121e-06,1.7190123e-05,0.0,0.25,-1.6507003,-1.6488152,2.0882573,-9.2475815,4.920542,0.007740563243767163,0.13692307692307693,0.0068902231077127415,0.07051102743410437,0.006251754831086183,0.08106557386761434,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Muc20,1.6507003,0.5551068720221517
Myh15_Gut/Liver,0.94,0.06,2.7552895852560844,3.2463122e-05,8.611896e-06,0.0,0.25,1.9255085,2.0400095,2.230269,-6.0522866,8.57263,0.3114286611742323,0.005454545454545455,0.10707330425573922,0.0036363636363636364,0.33436250841151227,0.009362035514000253,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Myh15,1.9255085,1.3985030657052984
Neurod1_Gut/Liver,0.9678,0.032200000000000006,3.4058410397701557,1.0236788e-05,0.00018894818,0.0,0.25,-3.9437137,-3.807265,3.8981972,-17.329147,8.632601,0.09810771274208892,2.1172135556750944,0.008590903379821584,0.10462614308768156,0.11133571888619714,2.168748681741847,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Neurod1,3.9437137,16.77536303520202
Neurod2_Gut/Liver,0.9313,0.06869999999999998,2.609580228226434,5.4463935e-06,2.1405263e-05,0.0,0.25,-1.21907,-1.0557976,2.9099636,-12.69669,7.688419,0.030405829878125394,0.23449166218396988,0.013399027157036957,0.07300699300699302,0.0357666800742811,0.22376031608598068,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Neurod2,1.21907,1.595023587942122
Nos2_Gut/Liver,0.9561,0.043899999999999995,3.0809712738029065,0.00043246592,8.664184e-05,0.0,0.25,2.4969883,2.4898272,1.9212353,-4.5257673,8.539894,4.458573402975963,0.7102850995158689,0.6988876025344155,0.21606239913932218,4.771395199951375,0.5980783889535535,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Nos2,2.4969883,13.877830882072445
Or9s13_Gut/Liver,0.9303,0.06969999999999998,2.593975806445295,3.4746656e-05,1.1765509e-05,0.0,0.25,1.6123489,1.6550226,1.6391313,-4.0323997,6.8454356,0.2500426291888789,0.04024744486282948,0.14240617091163643,0.04024744486282948,0.29656202270281,0.0317866670845309,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Or9s13,1.6123489,1.3342458164691922
Osr2_Gut/Liver,0.9382999999999999,0.06170000000000003,2.7226036498118824,5.637641e-05,1.635934e-05,0.0,0.25,1.919266,1.8855984,1.9466573,-4.926173,8.900087,0.5757273885807618,0.10191500806885423,0.16380826737027274,0.040032275416890806,0.6286045556461515,0.07737644809375385,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Osr2,1.919266,1.7996919256448742
P4ha3_Gut/Liver,0.9275,0.07250000000000001,2.5499367598605973,6.3009466e-06,1.776221e-05,0.0,0.25,-1.4339434,-1.4317493,2.1404276,-8.288544,5.6990333,0.012636189040259904,0.15196342119419043,0.008678405399098954,0.08530392684238841,0.011215218984875213,0.12096602296544959,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,P4ha3,1.4339434,0.647674710452556
Pax6_Gut/Liver,0.9532,0.04680000000000001,3.0759487345996344,8.553123e-06,3.079731e-05,0.0,0.25,-1.8995296,-1.9564283,1.1894981,-6.2052145,2.2655153,0.05576570997792257,0.3810328133405055,0.046618383501157726,0.1735664335664336,0.06485657050513827,0.36721835531088376,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Pax6,1.8995296,0.6659273454546927
Pck1_Gut/Liver,0.9332,0.06679999999999997,2.6374561644442576,0.00013332286,4.0750663e-05,0.0,0.25,1.6946764,1.726299,2.0059695,-5.205488,8.549405,1.7429302855706923,0.15528778913394298,0.18899314343151524,0.02228079612694997,1.5684764889728233,0.12912239296530983,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Pck1,1.6946764,6.969274590015409
Pcsk5_Gut/Liver,0.9429000000000001,0.057099999999999984,2.8175500715793955,7.384161e-05,1.9710915e-05,0.0,0.25,2.18919,2.2545455,1.968698,-4.920874,8.024386,0.61535458510581,0.16216245293168374,0.3420409060721914,0.10098977945131793,0.697637440976798,0.16343940419567216,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Pcsk5,2.18919,2.765493597984313
Pde5a_Gut/Liver,0.944,0.055999999999999994,2.8250858052963475,5.526282e-05,1.6378515e-05,0.0,0.25,1.8080015,1.8083191,1.3018788,-3.0464454,6.1834044,0.5899318830434547,0.1580634749865519,0.3006995674259151,0.12327057557826787,0.6039812397625512,0.14175865580014563,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Pde5a,1.8080015,1.5940630769729613
Penk_Gut/Liver,0.9479,0.052100000000000035,2.9041805905532714,6.7789806e-05,1.3748642e-05,0.0,0.25,2.3155367,2.2843702,2.121729,-4.678739,9.700178,0.3124293252921222,0.013867670790747714,0.06321235618257859,0.00841312533620226,0.299820676024717,0.009427289038244961,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Penk,2.3155367,4.235989838838567
Pla2g3_Gut/Liver,0.9289000000000001,0.0711,2.5715692938587624,3.9066355e-05,1.5043757e-05,0.0,0.25,1.8234706,1.7597523,2.0792472,-4.9728,7.681952,0.2049117800154363,0.12847767616998385,0.09218001184642723,0.0791393222162453,0.18036889694900338,0.09542279253843186,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Pla2g3,1.8234706,1.2095620369911189
Plac8_Gut/Liver,0.9293,0.07069999999999999,2.5761062615923382,0.00014326189,0.00027989494,0.0,0.25,-1.2586133,-1.328625,2.4022074,-8.481026,7.1139927,1.4292063791215694,4.494631522323829,0.16061332184588883,0.400505648197956,1.1535348217936425,3.34596411674573,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Plac8,1.2586133,11.612013115882874
Plce1_Gut/Liver,0.9356,0.06440000000000001,2.6877340087450334,2.3581035e-05,7.1854796e-05,0.0,0.25,-1.5666645,-1.5630345,1.1530669,-6.649642,2.6952753,0.06643871268824153,0.7531253362022594,0.045092707267603616,0.3630016137708444,0.06038004049710641,0.6912791314261097,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Plce1,1.5666645,1.7359068703651424
Ppp1r27_Gut/Liver,0.9475,0.05249999999999999,2.896062994082919,1.754801e-05,0.000173848,0.0,0.25,-2.05955,-1.8783243,3.452577,-12.899277,8.520499,0.15862545545922857,5.5197740720817645,0.034332202538007284,0.22358257127487896,0.15235054504039358,3.59320612924623,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ppp1r27,2.05955,14.324334840774519
Prss30_Gut/Liver,0.9356,0.06440000000000001,2.68198881225511,4.9360737e-05,2.4994573e-05,0.0,0.25,1.2560568,1.34623,2.4194226,-7.028696,8.760963,0.4957572738858078,0.20059171597633135,0.17219275573026055,0.04684238838084993,0.515994866041969,0.14007596322899474,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Prss30,1.2560568,3.1298977112770077
Ptgs2_Gut/Liver,0.9292,0.07079999999999997,2.5745640483781314,0.0005449741,0.0001716611,0.0,0.25,1.7893102,1.7656305,1.5327731,-3.952323,6.6208467,5.3791081076229945,0.7812587412587415,0.5706432968965944,0.1560301237224314,6.260183639987633,0.8793485822784033,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ptgs2,1.7893102,15.574889593124386
Rgl1_Gut/Liver,0.9509000000000001,0.04909999999999998,2.9787234343868283,2.1136319e-05,5.859775e-06,0.0,0.25,1.9466112,1.9267049,1.2629068,-2.5677953,6.3783274,0.10021449212930558,0.03935449166218397,0.07822456159244702,0.03935449166218397,0.10056400924345484,0.02813321563866747,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Rgl1,1.9466112,0.543930995166301
Rhoh_Gut/Liver,0.9375,0.0625,2.711375667232881,7.031378e-06,2.4946488e-05,0.0,0.25,-1.7923158,-1.7957118,1.876396,-9.194674,5.057405,0.02688555633335128,0.20614308768154915,0.018676072011918222,0.07279182356105435,0.021036642351112984,0.16250162588580333,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Rhoh,1.7923158,0.7075112321972834
Saa1_Gut/Liver,0.931,0.069,2.6026584014514036,0.0008136192,0.0002659555,0.0,0.25,1.3736829,1.3524644,2.491282,-6.574593,9.829353,16.04997038393193,2.2908768154922003,0.4032025739055516,0.19488972565895638,13.640496491616378,1.8207950037606344,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Saa1,1.3736829,64.21884950637812
Scrn1_Gut/Liver,0.9378,0.06219999999999998,2.718818316057668,5.657512e-06,1.5565742e-05,0.0,0.25,-1.4706638,-1.4541576,2.5284815,-8.64963,6.0992317,0.044830201209771506,0.21042495965572888,0.031518676072011906,0.10576654115115655,0.03529368194213186,0.13265463138802483,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Scrn1,1.4706638,0.5740092301368711
Sel1l3_Gut/Liver,0.9383,0.06169999999999998,2.735308560350029,0.00017657306,5.731897e-05,0.0,0.25,1.6045761,1.6376865,1.1020685,-3.0213666,5.4057617,1.4968835819288122,0.49197417966648727,0.5741321594600896,0.26429263044647644,1.5983870887680016,0.34775351909453,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Sel1l3,1.6045761,4.721283409595488
Serpina1e_Gut/Liver,0.952,0.04799999999999999,3.000710832783132,1.3903129e-05,5.8153426e-05,0.0,0.25,-2.375668,-2.438251,1.8978581,-8.760987,4.014704,0.018851076050472957,0.606993006993007,0.00697772512699011,0.07414739107046801,0.016361268576989108,0.34293367376608064,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Serpina1e,2.375668,1.7641324383020378
Serpinb11_Gut/Liver,0.9299999999999999,0.07,2.587273982778694,6.955741e-05,0.0001999514,0.0,0.25,-1.6612003,-1.7238965,2.112515,-8.611886,5.7669516,0.5387185217094752,1.7547928994082844,0.08341410442805092,0.2511027434104356,0.4774245683407401,1.1540353568059758,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Serpinb11,1.6612003,8.004158403873438
Slc51b_Gut/Liver,0.9453,0.05469999999999997,2.8581058920341245,0.00010997875,3.37652e-05,0.0,0.25,1.8238901,1.8529212,2.8504891,-7.6890297,9.850599,1.005238902949042,0.23014523937600861,0.2414449948844976,0.09938676707907478,0.8639368227124937,0.2320461658417021,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Slc51b,1.8238901,6.27244598865509
Slc5a1_Gut/Liver,0.9292,0.07080000000000003,2.5751357052760446,3.6275836e-05,1.7034152e-05,0.0,0.25,1.4360342,1.371824,2.4884708,-6.446899,10.120297,0.13293351641448137,0.1082625067240452,0.07171575754312282,0.05913932221624531,0.13340540280940125,0.08765254444621318,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Slc5a1,1.4360342,2.226832828521727
Slc7a2_Gut/Liver,0.9384,0.06159999999999999,2.7258340580112304,6.0693055e-05,1.4267175e-05,0.0,0.25,1.9737885,1.9648616,1.616382,-2.9215264,7.9934425,0.6072011918223756,0.08847767616998388,0.24417101933121557,0.08120494889725662,0.7067625007122265,0.09692188745330557,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Slc7a2,1.9737885,2.6777823364734648
Slc7a8_Gut/Liver,0.9320999999999999,0.06790000000000002,2.622677952885473,5.3962525e-05,1.6733853e-05,0.0,0.25,1.7704117,1.7939339,1.7185842,-5.5284147,7.2600923,0.4764754186635075,0.17103819257665412,0.2553443541004795,0.10462614308768156,0.46596371185331387,0.1511275883031121,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Slc7a8,1.7704117,1.80913333058357
Smtnl1_Gut/Liver,0.9673,0.03270000000000001,3.3871753494641643,0.00029895554,4.948219e-05,0.0,0.25,2.5707176,2.6416597,1.6206527,-4.591487,7.6723323,3.245019115825748,0.3900591715976331,0.4830649938075491,0.11735341581495427,2.979493375122819,0.27475368858345883,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Smtnl1,2.5707176,11.463641076087928
Spink4_Gut/Liver,0.9298,0.07019999999999998,2.58465517741761,0.0003240381,0.00011553525,0.0,0.25,1.4888811,1.4667721,2.1963005,-5.28552,8.574177,5.267585662233229,1.3942119419042498,0.33054897420709717,0.15713824636901558,4.341415810049407,1.3078765054353167,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Spink4,1.4888811,16.311412529945365
Spink8_Gut/Liver,0.9425,0.057499999999999996,2.800090225691476,4.9157866e-06,1.710196e-05,0.0,0.25,-1.7807438,-1.8443017,2.2097497,-8.958886,5.491078,0.02729838637301886,0.1942764927380312,0.011992263924039272,0.05753630984400217,0.017786076317874645,0.1301149395719034,0.5,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Spink8,1.7807438,0.5889261427521704
Sprr2a3_Gut/Liver,0.9507,0.04930000000000001,2.96017989052614,7.3291856e-05,0.00025486326,0.0,0.25,-2.2709231,-2.3873334,2.426279,-8.940506,5.799408,0.49510661784502724,4.431877353415814,0.06848940103745985,0.3970844540075311,0.341254522354105,3.234296402781196,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Sprr2a3,2.2709231,9.645592041015622
Tlr12_Gut/Liver,0.9295,0.07049999999999995,2.5802607300133964,1.2482458e-05,4.974482e-06,0.0,0.25,1.3319321,1.3853736,2.276599,-7.011123,8.135759,0.0902729165544846,0.03343733189887036,0.06772656292068278,0.025701990317374933,0.11647527817719708,0.04429210131665473,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tlr12,1.3319321,0.7648218354582776
Tlr2_Gut/Liver,0.927,0.07300000000000001,2.541497728007095,1.6442827e-05,5.1247707e-06,0.0,0.25,1.5467082,1.6079841,1.844207,-4.857751,7.163331,0.1506403352897888,0.048660570199031736,0.11358210830506345,0.03365250134480904,0.16543799762203715,0.03757200627852032,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tlr2,1.5467082,0.6065865454077719
Tm4sf20_Gut/Liver,0.9509000000000001,0.04909999999999998,2.968140025988608,0.00019156747,5.6369867e-05,0.0,0.25,1.6995312,1.7405608,3.211578,-8.788721,10.945566,2.1356774899933586,0.5572135556750942,0.24247033905910673,0.09689080150618613,1.8512058225098285,0.4745630520354339,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tm4sf20,1.6995312,16.300513744354223
Tmem37_Gut/Liver,0.9318,0.06819999999999998,2.6160611563228873,0.00017530244,8.218444e-05,0.0,0.25,1.2326303,1.284755,2.2401295,-6.379314,7.6823115,1.701140218620429,0.5929316837009146,0.3468490298494068,0.13075847229693383,1.6704240677643516,0.4770041847463551,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tmem37,1.2326303,7.893484609127043
Tnfaip6_Gut/Liver,0.9303,0.06969999999999998,2.5930300560613224,6.633951e-05,2.7719143e-05,0.0,0.25,1.3177152,1.3855507,2.452335,-7.7789226,8.623838,0.7213083122431034,0.12872512103281336,0.22396927108574327,0.0682302313071544,0.706227901148023,0.1066758840737468,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tnfaip6,1.3177152,3.1316046357154828
Trf_Gut/Liver,0.9368,0.06320000000000003,2.6962899897304657,0.00014370025,3.0420506e-05,0.0,0.25,1.9691372,1.8788412,1.9289223,-4.4508796,8.403095,1.586254554592285,0.11374932759548147,0.22525712131818443,0.08166756320602477,1.2525571451020938,0.08751040549909073,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Trf,1.9691372,10.326812276840194
Tstd1_Gut/Liver,0.9323,0.06769999999999998,2.6266228064271315,0.0003554728,0.00015021472,0.0,0.25,1.5525022,1.6327813,2.2761655,-6.064533,8.293655,4.559588875127886,1.76722969338354,0.3837322527955772,0.18262506724045183,3.829313501652723,1.4344038482717847,0.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Tstd1,1.5525022,19.531256160736074
Ttr_Gut/Liver,0.9528000000000001,0.047199999999999964,3.005091528047828,0.00029184553,3.7715035e-05,0.0,0.25,2.1079319,1.9818921,3.7344356,-9.509716,13.6348505,5.759647658535709,0.13682625067240453,0.1197409042772782,0.013867670790747712,4.762804860979678,0.0916857174458809,1.0,WT vs Fezf2_KO,WT,Fezf2_KO,Gut/Liver,Ttr,2.1079319,29.966104049682567
