external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Krt5,0.966,0.03400000000000003,3.3468030258307184,0.0017964813,0.0003743182,0.0,0.25,3.8459473,4.2232785,2.309159,-2.6861124,10.024438,15.949499761791316,4.094955489614355,0.9785612196283527,0.3876232411218942,18.84811494103686,3.5937711066596187,True,0 vs Rest,0,Rest
Col6a2,0.966,0.03400000000000003,3.3468030258307184,0.00021599722,5.3775497e-05,0.0,0.25,2.6050131,2.6813984,1.9267552,-5.6561966,8.441365,1.5092901381609949,0.2068536421939299,0.6060028585040292,0.09423758016655757,2.0210496382441447,0.292452808679432,True,0 vs Rest,0,Rest
Ube2d1,0.966,0.03400000000000003,3.3468030258307184,5.9311642e-05,2.2612052e-05,0.0,0.25,1.4916266,1.5567808,0.64637387,-0.80944157,4.539754,0.4697474988089485,0.24078682875466018,0.3454025726536393,0.1881401359241842,0.5815536038522195,0.18991171921377206,True,0 vs Rest,0,Rest
Slc27a3,0.9658,0.03420000000000001,3.3407308473273742,0.00011108972,2.6234191e-05,0.0,0.25,2.6284726,2.6035638,1.6155956,-3.0957031,8.44609,0.8932825154835471,0.10945726045754961,0.48975702715577485,0.07140805973006592,1.1919150906364053,0.12712839315626528,True,0 vs Rest,0,Rest
Large2,0.9658,0.03420000000000001,3.3407308473273742,2.5932806e-05,9.898408e-06,0.0,0.25,1.6826996,1.7890587,1.0205733,-2.1838531,5.437608,0.19533111005240603,0.08882932899397088,0.1643639828489758,0.0776299416100322,0.25248627253757194,0.0881396169165974,True,0 vs Rest,0,Rest
Ifitm2,0.9658,0.03420000000000001,3.3407308473273742,0.001147127,0.0003195976,0.0,0.25,2.1681614,2.230801,1.166072,-2.303402,6.126793,8.767031919961846,3.9478797740978213,0.9890424011433593,0.7409782712739559,11.305849204632493,3.051958169442484,True,0 vs Rest,0,Rest
Id3,0.9656,0.034399999999999986,3.3346928250625925,0.000662074,0.0001608981,0.0,0.25,2.2344148,2.233405,1.3129714,-2.2342062,6.644209,6.010004764173432,1.819900449890011,0.8265840876607579,0.44122714654931156,7.775429773666317,1.5107595801882883,True,0 vs Rest,0,Rest
Lpp,0.9652,0.03480000000000005,3.322717669974713,0.0002704503,9.4072195e-05,0.0,0.25,1.8605853,1.9630184,1.182,-2.759179,5.7693443,2.0747975226297792,0.8597204939216694,0.7522629823725296,0.4247152292524732,2.4520865810726944,0.8042425803573942,True,0 vs Rest,0,Rest
Lix1l,0.9652,0.03480000000000005,3.322717669974713,4.3541317e-05,1.3314694e-05,0.0,0.25,1.9842306,1.9019299,1.1572328,-1.4341946,5.9819317,0.33015721772272233,0.08681918254044324,0.2610767031919957,0.06800995501100741,0.42700667178444496,0.0684198990982419,True,0 vs Rest,0,Rest
Skint4,0.965,0.03500000000000003,3.316779764498021,4.08395e-05,0.00019217077,0.0,0.25,-2.0541134,-2.1930466,1.3312149,-5.9059343,4.289812,0.23773225345402588,2.605484828180437,0.14864221057646507,0.6429118407198035,0.23607770736588354,1.9814944006356507,True,0 vs Rest,0,Rest
