,external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,gene
1062,Pwwp2b,0.935,0.06499999999999995,2.666159116242096,3.6833768e-05,1.4502753e-05,0.0,0.25,1.4506028,1.4841866,0.8896269,-1.6841345,4.901601,0.48076923076922967,0.14745394578071117,0.3403846153846144,0.12018341243665209,0.38260877437378177,0.13877903985097623,False,Goblet vs Rest,Goblet,Rest,Pwwp2b
1063,Plekhs1,0.935,0.06499999999999995,2.666159116242096,2.861585e-05,1.1750962e-05,0.0,0.25,1.9309727,1.9744625,1.7714902,-4.2823973,7.339691,0.19615384615384596,0.07931783444614257,0.1269230769230767,0.039498029120746334,0.16185085577270178,0.057115809049145205,False,Goblet vs Rest,Goblet,Rest,Plekhs1
1064,Epha2,0.9348,0.06520000000000004,2.662872991055349,4.243957e-05,1.2863399e-05,0.0,0.25,1.8901672,1.8772249,1.8085972,-4.0340014,7.379409,0.42307692307692224,0.11028879414367335,0.2826923076923069,0.07931783444614249,0.38240312334939053,0.09088552558231311,False,Goblet vs Rest,Goblet,Rest,Epha2
1065,Scnn1a,0.9348,0.06520000000000004,2.662872991055349,8.616034e-05,3.7422527e-05,0.0,0.25,1.3240976,1.418129,0.9308599,-2.346078,4.63871,1.303846153846151,0.3587804681843857,0.5519230769230752,0.1862279784409993,0.9899040037128367,0.29493055482487635,False,Goblet vs Rest,Goblet,Rest,Scnn1a
1066,Macroh2a2,0.9348,0.06520000000000004,2.662872991055349,1.521187e-05,6.832698e-05,0.0,0.25,-1.9937242,-2.032827,1.8257604,-7.7630196,3.6658182,0.14230769230769214,0.47043681119782654,0.10769230769230753,0.2820368433754421,0.09929721840567961,0.5437717050056844,False,Goblet vs Rest,Goblet,Rest,Macroh2a2
1067,Ly6k,0.9348,0.06520000000000004,2.662872991055349,0.0003737432,9.5615826e-05,0.0,0.25,1.8154705,1.7844577,1.5612898,-3.3347206,8.184274,5.961538461538469,1.0565521679671455,0.5192307692307676,0.26538492478482106,4.416709532072862,0.8681563751961406,False,Goblet vs Rest,Goblet,Rest,Ly6k
1068,Dhx32,0.9346,0.06540000000000001,2.65959622959775,5.8592774e-05,1.9982363e-05,0.0,0.25,2.0433388,2.0321107,1.5856998,-4.4534254,5.982848,0.7634615384615365,0.22677178022685648,0.44038461538461404,0.155176574692305,0.6417630004514266,0.1711108081157955,False,Goblet vs Rest,Goblet,Rest,Dhx32
1069,Pgd,0.9346,0.06540000000000001,2.65959622959775,0.000106791435,4.5637153e-05,0.0,0.25,1.3031301,1.3562665,0.79491866,-2.5893126,3.4062786,1.334615384615381,0.5828171506717065,0.6230769230769211,0.3433352103612065,1.0057697356090587,0.45151019788494234,False,Goblet vs Rest,Goblet,Rest,Pgd
1070,Celf3,0.9346,0.06540000000000001,2.65959622959775,5.352021e-05,2.613294e-05,0.0,0.25,1.2991388,1.3943071,2.3645222,-6.0183125,8.112043,0.3653846153846152,0.1552570187434647,0.11923076923076903,0.06813611133456604,0.2639829038788123,0.12126580818064273,False,Goblet vs Rest,Goblet,Rest,Celf3
1071,H2-M2,0.9344,0.06559999999999999,2.6563287743869615,7.802921e-05,0.00027737438,0.0,0.25,-1.6062932,-1.6628432,1.4716178,-6.9613,4.5709085,0.2865384615384614,3.316788673477586,0.11923076923076903,0.5379293701230755,0.19480820563319362,2.6801739971969774,False,Goblet vs Rest,Goblet,Rest,H2-M2
1072,Liph,0.9344,0.06559999999999999,2.6563287743869615,9.120617e-05,3.675166e-05,0.0,0.25,1.9851472,2.0884476,2.0072386,-4.7973022,7.960191,1.2615384615384586,0.46705816104900194,0.47499999999999853,0.21454428445017132,0.945837694452737,0.3161068393051424,False,Goblet vs Rest,Goblet,Rest,Liph
1073,Tom1,0.9344,0.06559999999999999,2.6563287743869615,5.5966757e-05,1.7921957e-05,0.0,0.25,1.6985906,1.6673193,1.7941821,-5.1783495,7.2710857,0.8596153846153831,0.23208108760357501,0.4134615384615372,0.13184779985520306,0.6288194902555225,0.17652377165186423,False,Goblet vs Rest,Goblet,Rest,Tom1
1074,Fhdc1,0.9344,0.06559999999999999,2.6563287743869615,1.9725754e-05,9.075415e-06,0.0,0.25,1.4881238,1.5571537,1.355604,-3.8997383,7.4099073,0.24615384615384578,0.0639530206741206,0.20192307692307643,0.04866865095326148,0.18537542962754497,0.060571713337331745,False,Goblet vs Rest,Goblet,Rest,Fhdc1
1075,Cpm,0.9342,0.06579999999999997,2.6530705684654103,6.93521e-05,1.8686284e-05,0.0,0.25,1.9960436,1.9744043,1.8613623,-6.1038637,9.55993,0.8615384615384601,0.17504625532942017,0.3173076923076914,0.0986244067251234,0.7533797157048033,0.15281236716406213,False,Goblet vs Rest,Goblet,Rest,Cpm
1076,Prr15l,0.9342,0.06579999999999997,2.6530705684654103,0.00012959319,4.9032275e-05,0.0,0.25,2.2168744,2.2667203,1.7502487,-3.2267427,6.5179443,1.5576923076923035,0.5305285174161452,0.6096153846153827,0.216394497626907,1.270862650965614,0.3530214974997393,False,Goblet vs Rest,Goblet,Rest,Prr15l
1077,Fmo2,0.9342,0.06579999999999997,2.6530705684654103,4.02191e-05,2.4103489e-05,0.0,0.25,2.1670852,2.2087584,2.4398263,-5.146961,8.221364,0.24615384615384597,0.15123481618534332,0.1384615384615382,0.035878046818437724,0.1840709356431819,0.1067049931488956,False,Goblet vs Rest,Goblet,Rest,Fmo2
1078,Rhbg,0.934,0.06599999999999995,2.6498215553939164,3.7852253e-05,1.7465987e-05,0.0,0.25,1.5994227,1.7687259,1.6827191,-4.1196623,5.9124804,0.48076923076922984,0.19636392888746068,0.2923076923076915,0.10554259512509157,0.37188711694982,0.12832988608288998,False,Goblet vs Rest,Goblet,Rest,Rhbg
1079,Foxa1,0.9338,0.06620000000000004,2.646581679245415,5.9495036e-05,2.0025078e-05,0.0,0.25,1.777747,1.7735658,1.6107341,-4.8568506,7.1006355,0.6865384615384603,0.1432708551202644,0.3153846153846145,0.08245515244147689,0.531442794268238,0.10756703505647593,False,Goblet vs Rest,Goblet,Rest,Foxa1
1080,Mras,0.9338,0.06620000000000004,2.646581679245415,2.7802449e-05,9.282785e-05,0.0,0.25,-1.4983417,-1.4266367,1.1268605,-5.558649,2.0962706,0.1865384615384613,1.2232322419756432,0.1153846153846152,0.4218486042957289,0.11894490259143263,0.835825340824265,False,Goblet vs Rest,Goblet,Rest,Mras
1081,Mpzl3,0.9338,0.06620000000000004,2.646581679245415,8.4944935e-05,2.989672e-05,0.0,0.25,1.845876,1.9617143,1.5572819,-3.7049599,7.642598,1.059615384615382,0.2834043922451992,0.4923076923076908,0.17110449682246426,0.9091715499469771,0.24111235024675343,False,Goblet vs Rest,Goblet,Rest,Mpzl3
1082,Il11ra1,0.9336,0.06640000000000001,2.643350884598785,8.979349e-05,0.00030879542,0.0,0.25,-1.5763898,-1.6486168,1.1905226,-5.1859837,2.9175816,0.7519230769230754,4.489421607272148,0.3980769230769219,0.7242377926151128,0.5306311246760149,3.2175817880970956,False,Goblet vs Rest,Goblet,Rest,Il11ra1
1083,Fermt1,0.9334,0.06659999999999999,2.6401291165327536,5.3997308e-05,0.00012484251,0.0,0.25,-1.1761094,-1.2023764,0.7812997,-3.953948,2.829543,0.32692307692307637,1.3940149625934082,0.22692307692307634,0.5271498672673186,0.22810170166404928,1.1591086236459087,False,Goblet vs Rest,Goblet,Rest,Fermt1
1084,Mxd1,0.9334,0.06659999999999999,2.6401291165327536,0.00035800884,0.000100596466,0.0,0.25,1.8111224,1.8280835,1.7772168,-4.368271,8.158098,5.350000000000011,1.2996540905799248,0.7749999999999975,0.4269970235701238,4.3557547625349375,1.011608018564629,False,Goblet vs Rest,Goblet,Rest,Mxd1
1085,Htra1,0.9332,0.06679999999999997,2.636916320619904,6.0125774e-05,0.00019321188,0.0,0.25,-1.5523525,-1.6546631,1.9879972,-6.6976023,5.209859,0.6307692307692301,1.420561499477032,0.257692307692307,0.481940310514057,0.43779183948731726,1.8291304868545022,False,Goblet vs Rest,Goblet,Rest,Htra1
1086,Slc46a1,0.9332,0.06679999999999997,2.636916320619904,2.2338592e-05,8.8217885e-06,0.0,0.25,1.5816987,1.5011463,1.2048137,-2.7445211,6.703533,0.24230769230769197,0.07352586276244846,0.19230769230769185,0.057678384683451794,0.16737247233686894,0.06583114513566393,False,Goblet vs Rest,Goblet,Rest,Slc46a1
1087,Muc15,0.933,0.06699999999999995,2.633712442920772,7.216467e-05,4.249859e-05,0.0,0.25,1.8829187,1.9285493,2.5950656,-5.7241316,8.651891,0.8038461538461525,0.3543560453704491,0.3307692307692298,0.11093234655297374,0.5872356172975504,0.22760050768893747,False,Goblet vs Rest,Goblet,Rest,Muc15
1088,Gm14137,0.933,0.06699999999999995,2.633712442920772,4.0401814e-05,1.2703686e-05,0.0,0.25,1.9308867,2.0326962,1.9114656,-4.426528,8.766691,0.5384615384615377,0.1376397715388953,0.2923076923076915,0.08325959295310109,0.4980557422890489,0.09582504353224694,False,Goblet vs Rest,Goblet,Rest,Gm14137
1089,Spmip11,0.933,0.06699999999999995,2.633712442920772,5.4772674e-05,1.6939402e-05,0.0,0.25,1.5599765,1.489923,1.958437,-4.3610077,8.401736,0.7057692307692298,0.11688520633899153,0.32499999999999907,0.06596412195318069,0.5871180506617071,0.07819725985543403,False,Goblet vs Rest,Goblet,Rest,Spmip11
1090,Klk1,0.933,0.06699999999999995,2.633712442920772,5.9242255e-05,3.757078e-05,0.0,0.25,1.8998525,1.9741764,2.6119456,-6.0275707,8.743903,0.740384615384615,0.5458933311881594,0.1038461538461537,0.05808060493926386,0.5753358004416758,0.3420792066290546,False,Goblet vs Rest,Goblet,Rest,Klk1
1091,Erbb3,0.933,0.06699999999999995,2.633712442920772,9.951841e-05,3.691021e-05,0.0,0.25,1.8217614,1.873002,1.394351,-3.907855,6.022107,1.1749999999999967,0.4146086396911063,0.5711538461538443,0.23159842329660446,0.9383888687774006,0.303450660001131,False,Goblet vs Rest,Goblet,Rest,Erbb3
1092,Rgma,0.933,0.06699999999999995,2.633712442920772,1.4257106e-05,3.6213416e-05,0.0,0.25,-1.0605184,-1.1905198,2.1636512,-8.433449,6.043744,0.12692307692307683,0.22009492398037644,0.10192307692307678,0.1670018502131808,0.08843469446716111,0.32922539386646565,False,Goblet vs Rest,Goblet,Rest,Rgma
1093,Paqr5,0.9328,0.06720000000000004,2.6305174299780223,3.3739063e-05,1.26173945e-05,0.0,0.25,2.2230191,2.3710036,1.8581281,-4.3075895,6.895878,0.5288461538461527,0.14729305767838566,0.3192307692307683,0.08301826079961383,0.38794752830196716,0.10019879268709468,False,Goblet vs Rest,Goblet,Rest,Paqr5
