"probes","symbols","Row.names","WT_1","WT_2","WT_3","WT_4","WT_5","KO_1","KO_2","KO_3","KO_4","KO_5","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1445242_at","Gk","1445242_at",4.02232786092029,3.73678225204454,3.89321084605596,4.14973598429435,4.09235570934763,4.32505895020218,3.97112183451801,4.02527575069271,3.95524834947379,4.09737482253254,0.0959334109512953,4.0268492360082,0.988899253335707,0.342378880730617,0.606743807459,-6.54523419411926
"1445243_at","D10Ertd533e","1445243_at",3.92298787872044,4.21174379398103,3.96730613667455,3.84075305301732,3.99477914446772,3.85550290488223,3.91878320721098,3.96730613667455,3.85969737780325,4.01405092006765,-0.064445892044481,3.95529105534997,-0.840761223426484,0.417043021383572,0.671319686165527,-6.68135424154211
"1445245_at","B130065D12Rik","1445245_at",3.11714844359601,2.93239617341668,3.16479464343378,3.1154821003795,3.21250490637135,3.51424057525372,3.16806368645051,3.20886041310637,3.27312465295633,3.25195141974534,0.174782896062988,3.19585670147096,2.14318130236146,0.0534557718525822,0.201547296967339,-4.96354960164476
"1445247_at","C530044C16Rik","1445247_at",4.35221953201609,4.66452408401428,4.77802139244983,4.56353425616689,4.95234917684204,4.60156293622567,4.48294312618122,4.19219779569299,4.56974553409336,4.60365340360909,-0.172109129137358,4.57607512372915,-1.47833228294196,0.165273504100342,0.404113553735839,-5.97192323469151
"1445251_at","Tnfsf13b","1445251_at",3.69890120712684,3.57162329943164,3.38621995492867,3.55918329555462,3.38647933676969,3.8530053751503,3.68552824337326,3.57021450621208,3.55651696776605,3.45179229368348,0.102930058474743,3.57194644799966,1.13487336777243,0.278753765005811,0.543922510498698,-6.39303534806355
"1445253_at","Gm41810","1445253_at",3.56587788919907,3.59866474308554,3.4042791632841,3.52085065591026,3.69653817192928,3.80054884886274,3.41583815315248,3.73856379179193,3.63131001766648,3.47408749587228,0.0548275367875322,3.58465589307542,0.617114814499465,0.548775937953926,0.771327087311769,-6.84905880027766
"1445257_at","AU022531","1445257_at",2.863662766283,3.00152826666363,2.91743855351353,2.82332708606785,3.03179463480648,2.9705457606714,2.91262917270839,2.90011211129377,2.8702988226742,2.91743855351353,-0.0133453772946401,2.92087757281958,-0.213476263056921,0.834566358032308,0.932533187166679,-7.02624137152623
"1445259_at","Scn2a","1445259_at",3.67930150391801,3.76985116990559,3.63732784633023,3.70326729113265,3.56139017333862,3.86260026540797,3.42466092871216,3.51967474516306,3.51425522191029,3.51825387415632,-0.10233858985506,3.61905830199749,-1.19402018145051,0.255711007236469,0.518169164779098,-6.32656315898157
"1445260_at","Dcun1d1","1445260_at",7.23506739678444,7.03117935376375,7.16040422841157,7.09730244238597,7.14493951545484,7.21905716721881,7.52709857153654,7.20790290285018,7.36097618589539,7.33806030763545,0.196840439667159,7.23219880719369,2.60732949928645,0.0230352534699028,0.11464499743391,-4.16284472448157
"1445261_at","D17Ertd763e","1445261_at",4.16507670228749,4.56539105313513,4.19049160169872,4.40552858117647,4.49380063779386,4.35314802553749,4.1346816905794,4.41396425353291,4.32923312211571,4.34117361145992,-0.0496175745732472,4.33924892793171,-0.538135686178078,0.600396263267953,0.804339873574858,-6.89679213948659
"1445264_at","Catsper2","1445264_at",4.28468379983905,4.27332065762409,4.40111065871813,4.11562342160501,4.38529483759167,4.28768150323686,4.18206694118763,4.13243100301228,4.1861090879347,4.20208972781641,-0.0939310224380163,4.24504116385658,-1.34816285630097,0.202689010352236,0.454505894490936,-6.14118401629703
